Customer ID,Product,Month,Active Days,Sessions,Product Actions,Collaborators,Integrations Used
CUST03391,Jira,2023-03,8,19,146,7,3
CUST03391,Jira,2023-04,10,16,72,12,0
CUST03391,Jira,2023-05,5,11,56,7,3
CUST03392,Jira,2023-01,10,18,58,7,5
CUST03392,Jira,2023-02,8,15,127,12,5
CUST03392,Jira,2023-03,8,18,149,9,4
CUST03392,Jira,2023-04,7,16,63,8,6
CUST03392,Jira,2023-05,7,17,96,7,2
CUST03393,Trello,2023-01,7,17,74,7,1
CUST03393,Trello,2023-02,10,22,130,9,3
CUST03393,Trello,2023-03,14,23,103,8,2
CUST03393,Trello,2023-04,12,20,72,8,1
CUST03393,Trello,2023-05,8,18,131,13,0
CUST03394,Loom,2023-01,6,10,50,12,0
CUST03394,Loom,2023-02,6,11,88,8,0
CUST03394,Loom,2023-03,4,9,53,15,2
CUST03394,Loom,2023-04,5,9,50,6,0
CUST03394,Loom,2023-05,5,9,63,8,0
CUST03395,Confluence,2023-01,12,31,141,11,4
CUST03395,Confluence,2023-02,16,38,313,11,6
CUST03395,Confluence,2023-03,20,36,263,17,7
CUST03395,Confluence,2023-04,15,34,202,15,5
CUST03395,Confluence,2023-05,21,35,269,19,4
CUST03396,Trello,2023-01,8,13,82,6,6
CUST03396,Trello,2023-02,9,16,130,16,4
CUST03396,Trello,2023-03,4,11,38,6,5
CUST03396,Trello,2023-04,8,14,47,11,5
CUST03396,Trello,2023-05,5,10,70,12,7
CUST03397,Jira,2023-01,8,20,135,18,4
CUST03397,Jira,2023-02,6,14,88,16,5
CUST03397,Jira,2023-03,9,22,165,9,6
CUST03397,Jira,2023-04,8,18,115,9,8
CUST03397,Jira,2023-05,12,21,135,9,3
CUST03398,Bitbucket,2023-01,11,30,117,14,2
CUST03398,Bitbucket,2023-02,18,40,164,17,3
CUST03398,Bitbucket,2023-03,12,31,174,11,3
CUST03398,Bitbucket,2023-04,13,33,194,8,3
CUST03398,Bitbucket,2023-05,17,31,126,11,0
CUST03399,Loom,2023-01,20,35,132,18,5
CUST03399,Loom,2023-02,12,27,142,19,7
CUST03399,Loom,2023-03,15,32,115,8,7
CUST03399,Loom,2023-04,15,29,148,11,5
CUST03399,Loom,2023-05,14,32,176,12,10
CUST03400,Trello,2023-01,17,37,126,10,7
CUST03400,Trello,2023-02,19,43,220,7,8
CUST03400,Trello,2023-03,22,38,181,16,7
CUST03400,Trello,2023-04,23,41,165,10,7
CUST03400,Trello,2023-05,19,33,232,19,5
CUST03401,Jira,2023-01,8,16,69,14,6
CUST03401,Jira,2023-02,3,8,52,5,4
CUST03401,Jira,2023-03,5,10,83,10,2
CUST03401,Jira,2023-04,6,14,49,14,3
CUST03401,Jira,2023-05,7,12,63,11,4
CUST03402,Trello,2023-01,11,18,64,10,1
CUST03402,Trello,2023-02,12,21,148,16,1
CUST03402,Trello,2023-03,10,18,139,17,2
CUST03402,Trello,2023-04,8,20,152,6,2
CUST03402,Trello,2023-05,5,10,72,16,2
CUST03403,Jira,2023-01,9,18,75,6,4
CUST03403,Jira,2023-02,8,19,150,15,4
CUST03403,Jira,2023-03,10,19,62,8,0
CUST03403,Jira,2023-04,10,17,66,15,1
CUST03403,Jira,2023-05,13,22,153,14,2
CUST03404,Confluence,2023-01,6,10,34,5,1
CUST03404,Confluence,2023-02,6,13,110,17,3
CUST03404,Confluence,2023-03,7,15,71,14,2
CUST03404,Confluence,2023-04,6,10,83,16,0
CUST03404,Confluence,2023-05,7,12,50,11,4
CUST03405,Trello,2023-01,5,10,32,5,1
CUST03405,Trello,2023-02,6,10,65,9,0
CUST03405,Trello,2023-03,3,6,41,8,2
CUST03405,Trello,2023-04,4,9,59,8,4
CUST03405,Trello,2023-05,10,16,66,8,2
CUST03406,Loom,2023-01,7,14,86,15,3
CUST03406,Loom,2023-02,7,15,72,15,0
CUST03406,Loom,2023-03,8,18,105,9,4
CUST03406,Loom,2023-04,5,13,94,10,1
CUST03406,Loom,2023-05,6,13,57,8,1
CUST03407,Confluence,2023-01,11,23,160,13,5
CUST03407,Confluence,2023-02,11,24,167,9,6
CUST03407,Confluence,2023-03,12,24,100,8,6
CUST03407,Confluence,2023-04,11,23,128,17,5
CUST03407,Confluence,2023-05,13,23,106,7,8
CUST03408,Trello,2023-01,8,13,106,17,2
CUST03408,Trello,2023-02,9,16,131,11,3
CUST03408,Trello,2023-03,8,14,81,10,1
CUST03408,Trello,2023-04,8,15,65,11,3
CUST03408,Trello,2023-05,6,14,64,7,3
CUST03409,Loom,2023-01,14,24,121,8,3
CUST03409,Loom,2023-02,13,26,97,17,3
CUST03409,Loom,2023-03,13,22,84,12,4
CUST03409,Loom,2023-04,16,28,128,11,2
CUST03409,Loom,2023-05,17,29,172,16,4
CUST03410,Trello,2023-01,7,18,111,8,2
CUST03410,Trello,2023-02,9,17,123,15,4
CUST03410,Trello,2023-03,6,10,77,7,3
CUST03410,Trello,2023-04,6,14,109,15,3
CUST03410,Trello,2023-05,7,17,113,15,1
CUST03411,Loom,2023-01,11,27,148,7,2
CUST03411,Loom,2023-02,14,24,150,7,1
CUST03411,Loom,2023-03,11,24,111,13,0
CUST03411,Loom,2023-04,13,23,119,8,2
CUST03411,Loom,2023-05,9,20,64,13,0
CUST03412,Jira,2023-01,10,19,146,7,3
CUST03412,Jira,2023-02,10,25,197,11,2
CUST03412,Jira,2023-03,12,21,156,12,2
CUST03412,Jira,2023-04,10,18,60,13,3
CUST03412,Jira,2023-05,5,10,45,9,3
CUST03413,Trello,2023-01,21,50,184,7,3
CUST03413,Trello,2023-02,20,46,324,22,4
CUST03413,Trello,2023-03,22,52,327,14,4
CUST03413,Trello,2023-04,24,44,308,7,3
CUST03413,Trello,2023-05,20,49,237,16,4
CUST03414,Jira,2023-01,4,8,32,6,1
CUST03414,Jira,2023-02,5,9,64,7,0
CUST03414,Jira,2023-03,4,9,62,6,2
CUST03414,Jira,2023-04,5,10,79,9,1
CUST03414,Jira,2023-05,4,10,56,10,0
CUST03415,Trello,2023-01,12,22,178,9,1
CUST03415,Trello,2023-02,10,22,152,14,1
CUST03415,Trello,2023-03,11,23,185,15,0
CUST03415,Trello,2023-04,11,18,129,13,3
CUST03415,Trello,2023-05,13,21,158,15,3
CUST03416,Loom,2023-01,4,8,52,15,3
CUST03416,Loom,2023-02,4,7,27,9,2
CUST03416,Loom,2023-03,5,11,78,8,1
CUST03416,Loom,2023-04,5,10,64,11,3
CUST03416,Loom,2023-05,6,10,81,16,3
CUST03417,Confluence,2023-01,4,7,48,14,3
CUST03417,Confluence,2023-02,4,11,55,7,0
CUST03417,Confluence,2023-03,7,14,67,16,1
CUST03417,Confluence,2023-04,6,11,41,8,2
CUST03417,Confluence,2023-05,5,10,34,11,0
CUST03418,Confluence,2023-01,14,33,273,18,6
CUST03418,Confluence,2023-02,22,39,313,9,5
CUST03418,Confluence,2023-03,20,41,174,15,6
CUST03418,Confluence,2023-04,16,35,296,18,3
CUST03418,Confluence,2023-05,23,39,133,18,6
CUST03419,Jira,2023-01,13,32,235,18,3
CUST03419,Jira,2023-02,15,28,182,10,3
CUST03419,Jira,2023-03,17,30,250,12,2
CUST03419,Jira,2023-04,15,29,130,17,3
CUST03419,Jira,2023-05,18,34,230,18,2
CUST03420,Trello,2023-01,10,24,198,18,5
CUST03420,Trello,2023-02,11,22,123,17,4
CUST03420,Trello,2023-03,11,27,95,14,2
CUST03420,Trello,2023-04,12,20,96,14,5
CUST03420,Trello,2023-05,12,21,147,18,5
CUST03421,Bitbucket,2023-01,12,22,129,12,9
CUST03421,Bitbucket,2023-02,12,26,165,18,7
CUST03421,Bitbucket,2023-03,18,31,218,20,3
CUST03421,Bitbucket,2023-04,15,25,181,7,7
CUST03421,Bitbucket,2023-05,11,23,176,10,5
CUST03422,Jira,2023-01,14,27,112,8,4
CUST03422,Jira,2023-02,14,25,145,8,2
CUST03422,Jira,2023-03,9,16,106,10,3
CUST03422,Jira,2023-04,10,20,167,13,2
CUST03422,Jira,2023-05,9,16,118,12,3
CUST03423,Jira,2023-01,9,17,134,7,2
CUST03423,Jira,2023-02,8,21,102,12,4
CUST03423,Jira,2023-03,10,19,113,10,2
CUST03423,Jira,2023-04,11,19,160,16,3
CUST03423,Jira,2023-05,8,21,112,14,4
CUST03424,Trello,2023-01,3,5,21,9,3
CUST03424,Trello,2023-02,3,7,24,4,4
CUST03424,Trello,2023-03,5,10,47,15,3
CUST03424,Trello,2023-04,4,7,27,10,0
CUST03424,Trello,2023-05,2,3,13,8,2
CUST03425,Loom,2023-01,9,18,77,14,5
CUST03425,Loom,2023-02,3,5,17,4,4
CUST03425,Loom,2023-03,9,16,92,8,5
CUST03425,Loom,2023-04,8,14,80,16,2
CUST03425,Loom,2023-05,7,11,66,8,4
CUST03426,Jira,2023-01,5,8,32,10,0
CUST03426,Jira,2023-02,5,12,68,6,1
CUST03426,Jira,2023-03,5,9,46,6,1
CUST03426,Jira,2023-04,3,5,29,12,4
CUST03426,Jira,2023-05,3,6,38,13,0
CUST03427,Confluence,2023-01,16,32,103,16,5
CUST03427,Confluence,2023-02,14,30,199,7,7
CUST03427,Confluence,2023-03,17,28,195,8,7
CUST03427,Confluence,2023-04,17,31,115,13,6
CUST03427,Confluence,2023-05,14,29,158,17,5
CUST03428,Confluence,2023-01,3,8,68,10,0
CUST03428,Confluence,2023-02,7,13,109,11,2
CUST03428,Confluence,2023-03,4,10,36,8,1
CUST03428,Confluence,2023-04,2,3,15,6,0
CUST03428,Confluence,2023-05,6,11,76,14,0
CUST03429,Bitbucket,2023-01,10,19,64,7,0
CUST03429,Bitbucket,2023-02,6,12,90,16,0
CUST03429,Bitbucket,2023-03,8,14,91,12,2
CUST03429,Bitbucket,2023-04,4,10,41,9,1
CUST03429,Bitbucket,2023-05,10,17,71,14,0
CUST03430,Confluence,2023-01,12,23,145,18,6
CUST03430,Confluence,2023-02,11,20,104,18,7
CUST03430,Confluence,2023-03,10,18,108,7,8
CUST03430,Confluence,2023-04,8,19,80,10,8
CUST03430,Confluence,2023-05,12,21,104,11,6
CUST03431,Bitbucket,2023-01,8,18,142,13,4
CUST03431,Bitbucket,2023-02,8,14,56,13,0
CUST03431,Bitbucket,2023-03,8,17,55,9,1
CUST03431,Bitbucket,2023-04,8,14,72,14,4
CUST03431,Bitbucket,2023-05,11,19,70,8,2
CUST03432,Jira,2023-01,19,33,280,16,0
CUST03432,Jira,2023-02,14,32,198,11,3
CUST03432,Jira,2023-03,13,30,142,6,3
CUST03432,Jira,2023-04,19,34,242,17,3
CUST03432,Jira,2023-05,17,28,115,10,3
CUST03433,Confluence,2023-01,9,18,88,10,5
CUST03433,Confluence,2023-02,9,17,109,16,2
CUST03433,Confluence,2023-03,10,18,130,13,5
CUST03433,Confluence,2023-04,9,19,83,16,3
CUST03433,Confluence,2023-05,7,12,91,16,3
CUST03434,Trello,2023-01,14,37,152,13,2
CUST03434,Trello,2023-02,21,37,305,19,2
CUST03434,Trello,2023-03,17,36,280,12,2
CUST03434,Trello,2023-04,15,25,119,13,4
CUST03434,Trello,2023-05,18,34,121,11,1
CUST03435,Loom,2023-01,9,16,74,16,2
CUST03435,Loom,2023-02,9,17,86,12,1
CUST03435,Loom,2023-03,7,13,107,9,0
CUST03435,Loom,2023-04,8,19,66,9,0
CUST03435,Loom,2023-05,6,16,69,15,3
CUST03436,Trello,2023-01,6,10,45,13,4
CUST03436,Trello,2023-02,5,9,30,6,1
CUST03436,Trello,2023-03,4,9,38,10,3
CUST03436,Trello,2023-04,4,7,22,4,0
CUST03436,Trello,2023-05,6,10,74,13,2
CUST03437,Trello,2023-01,8,16,84,6,2
CUST03437,Trello,2023-02,6,15,91,15,1
CUST03437,Trello,2023-03,6,13,65,12,3
CUST03437,Trello,2023-04,7,16,94,7,1
CUST03437,Trello,2023-05,7,18,78,6,4
CUST03438,Trello,2023-01,16,27,176,15,3
CUST03438,Trello,2023-02,10,18,55,14,1
CUST03438,Trello,2023-03,11,26,113,13,3
CUST03438,Trello,2023-04,11,23,96,17,5
CUST03438,Trello,2023-05,11,28,106,14,3
CUST03439,Loom,2023-01,6,13,39,5,5
CUST03439,Loom,2023-02,6,15,96,9,3
CUST03439,Loom,2023-03,8,18,80,6,6
CUST03439,Loom,2023-04,6,14,65,13,4
CUST03439,Loom,2023-05,6,12,62,6,4
CUST03440,Trello,2023-01,7,16,113,12,2
CUST03440,Trello,2023-02,9,18,67,13,1
CUST03440,Trello,2023-03,8,20,160,6,3
CUST03440,Trello,2023-04,14,25,208,13,2
CUST03440,Trello,2023-05,8,18,153,9,3
CUST03441,Confluence,2023-01,3,5,38,12,0
CUST03441,Confluence,2023-02,2,5,37,8,0
CUST03441,Confluence,2023-03,1,2,6,3,2
CUST03441,Confluence,2023-04,4,9,63,14,3
CUST03441,Confluence,2023-05,2,4,25,10,1
CUST03442,Bitbucket,2023-01,13,34,276,8,3
CUST03442,Bitbucket,2023-02,14,27,173,14,3
CUST03442,Bitbucket,2023-03,17,32,172,12,3
CUST03442,Bitbucket,2023-04,15,28,148,6,3
CUST03442,Bitbucket,2023-05,18,31,252,14,2
CUST03443,Bitbucket,2023-01,6,16,109,6,1
CUST03443,Bitbucket,2023-02,5,9,69,11,0
CUST03443,Bitbucket,2023-03,8,14,93,14,1
CUST03443,Bitbucket,2023-04,7,12,85,9,0
CUST03443,Bitbucket,2023-05,3,6,35,12,1
CUST03444,Loom,2023-01,8,16,130,14,5
CUST03444,Loom,2023-02,11,18,120,11,4
CUST03444,Loom,2023-03,7,13,71,13,4
CUST03444,Loom,2023-04,9,16,72,14,3
CUST03444,Loom,2023-05,8,14,102,8,2
CUST03445,Jira,2023-01,9,16,76,15,2
CUST03445,Jira,2023-02,15,25,99,8,0
CUST03445,Jira,2023-03,9,21,172,6,0
CUST03445,Jira,2023-04,8,14,112,11,3
CUST03445,Jira,2023-05,9,20,162,17,1
CUST03446,Jira,2023-01,26,43,260,16,2
CUST03446,Jira,2023-02,20,47,310,18,0
CUST03446,Jira,2023-03,24,45,236,17,2
CUST03446,Jira,2023-04,25,46,144,8,6
CUST03446,Jira,2023-05,20,38,194,13,4
CUST03447,Confluence,2023-01,10,22,114,11,3
CUST03447,Confluence,2023-02,13,22,163,15,0
CUST03447,Confluence,2023-03,14,33,244,12,3
CUST03447,Confluence,2023-04,16,33,273,10,4
CUST03447,Confluence,2023-05,13,30,113,10,5
CUST03448,Confluence,2023-01,11,20,92,10,7
CUST03448,Confluence,2023-02,10,21,131,9,6
CUST03448,Confluence,2023-03,14,23,168,9,5
CUST03448,Confluence,2023-04,8,17,55,8,6
CUST03448,Confluence,2023-05,9,21,77,7,2
CUST03449,Jira,2023-01,9,19,65,6,0
CUST03449,Jira,2023-02,7,13,57,6,3
CUST03449,Jira,2023-03,11,20,123,6,1
CUST03449,Jira,2023-04,8,16,66,6,3
CUST03449,Jira,2023-05,10,17,104,15,0
CUST03450,Trello,2023-01,15,28,223,14,3
CUST03450,Trello,2023-02,16,34,210,20,2
CUST03450,Trello,2023-03,13,29,130,16,2
CUST03450,Trello,2023-04,14,33,113,8,3
CUST03450,Trello,2023-05,14,27,175,15,4
CUST03451,Loom,2023-01,6,14,112,7,0
CUST03451,Loom,2023-02,5,14,112,14,1
CUST03451,Loom,2023-03,5,13,65,13,3
CUST03451,Loom,2023-04,4,9,54,8,3
CUST03451,Loom,2023-05,6,11,81,10,2
CUST03452,Bitbucket,2023-01,6,15,57,8,1
CUST03452,Bitbucket,2023-02,8,17,102,9,4
CUST03452,Bitbucket,2023-03,7,16,127,10,1
CUST03452,Bitbucket,2023-04,9,19,120,8,0
CUST03452,Bitbucket,2023-05,10,19,62,6,0
CUST03453,Jira,2023-01,18,30,159,15,4
CUST03453,Jira,2023-02,17,34,109,16,2
CUST03453,Jira,2023-03,11,24,128,14,1
CUST03453,Jira,2023-04,16,26,116,12,3
CUST03453,Jira,2023-05,10,27,203,16,1
CUST03453,Loom,2023-01,3,5,30,6,2
CUST03453,Loom,2023-02,4,10,38,10,3
CUST03453,Loom,2023-03,6,12,72,8,2
CUST03453,Loom,2023-04,3,6,48,11,4
CUST03453,Loom,2023-05,4,7,53,8,0
CUST03454,Jira,2023-01,10,25,193,20,3
CUST03454,Jira,2023-02,11,28,123,7,1
CUST03454,Jira,2023-03,10,25,122,8,2
CUST03454,Jira,2023-04,11,19,161,15,3
CUST03454,Jira,2023-05,11,20,74,7,3
CUST03455,Jira,2023-01,8,21,172,15,4
CUST03455,Jira,2023-02,11,18,123,15,3
CUST03455,Jira,2023-03,8,21,72,12,1
CUST03455,Jira,2023-04,6,16,107,10,2
CUST03455,Jira,2023-05,9,19,96,12,1
CUST03456,Confluence,2023-01,7,13,44,9,4
CUST03456,Confluence,2023-02,5,10,61,15,0
CUST03456,Confluence,2023-03,7,12,73,15,1
CUST03456,Confluence,2023-04,8,16,52,14,2
CUST03456,Confluence,2023-05,7,12,52,7,5
CUST03457,Confluence,2023-01,13,25,93,7,3
CUST03457,Confluence,2023-02,12,24,160,17,3
CUST03457,Confluence,2023-03,16,27,169,14,4
CUST03457,Confluence,2023-04,17,30,138,12,4
CUST03457,Confluence,2023-05,13,25,136,7,3
CUST03458,Loom,2023-01,3,5,17,5,1
CUST03458,Loom,2023-02,5,9,73,11,2
CUST03458,Loom,2023-03,3,5,21,5,1
CUST03458,Loom,2023-04,1,1,5,6,3
CUST03458,Loom,2023-05,1,2,7,4,4
CUST03459,Trello,2023-01,12,29,152,13,5
CUST03459,Trello,2023-02,11,23,115,7,6
CUST03459,Trello,2023-03,13,22,184,14,4
CUST03459,Trello,2023-04,11,20,115,16,3
CUST03459,Trello,2023-05,12,23,107,10,3
CUST03460,Jira,2023-01,19,38,120,11,4
CUST03460,Jira,2023-02,23,38,168,9,5
CUST03460,Jira,2023-03,19,43,260,10,5
CUST03460,Jira,2023-04,22,36,274,8,4
CUST03460,Jira,2023-05,13,33,223,12,4
CUST03461,Loom,2023-01,7,16,132,14,8
CUST03461,Loom,2023-02,7,12,91,7,5
CUST03461,Loom,2023-03,5,11,63,9,5
CUST03461,Loom,2023-04,8,18,71,7,7
CUST03461,Loom,2023-05,7,15,59,7,5
CUST03462,Trello,2023-01,13,26,89,7,3
CUST03462,Trello,2023-02,15,37,125,15,6
CUST03462,Trello,2023-03,15,26,220,9,5
CUST03462,Trello,2023-04,14,27,172,9,2
CUST03462,Trello,2023-05,17,30,194,8,4
CUST03463,Jira,2023-01,15,26,99,13,5
CUST03463,Jira,2023-02,7,18,139,8,3
CUST03463,Jira,2023-03,12,19,60,12,5
CUST03463,Jira,2023-04,7,12,47,13,3
CUST03463,Jira,2023-05,7,14,95,11,4
CUST03464,Trello,2023-01,12,29,237,19,4
CUST03464,Trello,2023-02,21,35,259,16,6
CUST03464,Trello,2023-03,17,38,191,20,7
CUST03464,Trello,2023-04,21,36,158,16,5
CUST03464,Trello,2023-05,20,42,167,10,5
CUST03465,Confluence,2023-01,15,31,102,10,1
CUST03465,Confluence,2023-02,12,25,148,10,0
CUST03465,Confluence,2023-03,15,32,234,8,0
CUST03465,Confluence,2023-04,18,32,243,10,1
CUST03465,Confluence,2023-05,19,33,213,17,1
CUST03466,Trello,2023-01,10,19,123,7,0
CUST03466,Trello,2023-02,6,16,113,15,1
CUST03466,Trello,2023-03,9,19,145,17,1
CUST03466,Trello,2023-04,7,13,59,12,1
CUST03466,Trello,2023-05,9,17,82,12,2
CUST03467,Confluence,2023-01,10,22,136,12,3
CUST03467,Confluence,2023-02,11,24,152,17,0
CUST03467,Confluence,2023-03,9,21,92,9,3
CUST03467,Confluence,2023-04,9,20,104,15,2
CUST03467,Confluence,2023-05,14,27,105,6,1
CUST03468,Bitbucket,2023-01,2,5,40,11,4
CUST03468,Bitbucket,2023-02,3,6,49,6,1
CUST03468,Bitbucket,2023-03,5,9,70,9,0
CUST03468,Bitbucket,2023-04,3,6,24,8,1
CUST03468,Bitbucket,2023-05,1,3,24,5,0
CUST03469,Loom,2023-01,6,15,87,14,5
CUST03469,Loom,2023-02,6,10,36,10,5
CUST03469,Loom,2023-03,6,13,93,17,4
CUST03469,Loom,2023-04,5,10,77,11,1
CUST03469,Loom,2023-05,7,13,99,13,0
CUST03470,Confluence,2023-01,9,16,91,16,1
CUST03470,Confluence,2023-02,8,14,92,12,3
CUST03470,Confluence,2023-03,6,13,48,7,0
CUST03470,Confluence,2023-04,5,11,37,10,3
CUST03470,Confluence,2023-05,7,15,107,14,3
CUST03471,Trello,2023-01,4,7,27,12,0
CUST03471,Trello,2023-02,3,8,25,6,1
CUST03471,Trello,2023-03,2,4,12,6,0
CUST03471,Trello,2023-04,4,7,41,6,0
CUST03471,Trello,2023-05,7,16,60,14,2
CUST03472,Trello,2023-01,14,26,114,16,5
CUST03472,Trello,2023-02,15,26,195,18,7
CUST03472,Trello,2023-03,14,27,209,20,7
CUST03472,Trello,2023-04,13,22,126,14,3
CUST03472,Trello,2023-05,13,31,220,8,5
CUST03473,Bitbucket,2023-01,5,12,49,10,4
CUST03473,Bitbucket,2023-02,3,9,43,12,0
CUST03473,Bitbucket,2023-03,5,11,39,6,1
CUST03473,Bitbucket,2023-04,5,11,45,5,1
CUST03473,Bitbucket,2023-05,3,7,38,11,4
CUST03474,Trello,2023-01,7,12,49,6,2
CUST03474,Trello,2023-02,8,20,101,13,3
CUST03474,Trello,2023-03,6,14,73,10,2
CUST03474,Trello,2023-04,9,15,59,14,3
CUST03474,Trello,2023-05,9,17,122,10,2
CUST03475,Bitbucket,2023-01,11,28,209,7,4
CUST03475,Bitbucket,2023-02,14,28,208,19,3
CUST03475,Bitbucket,2023-03,14,24,79,10,3
CUST03475,Bitbucket,2023-04,14,24,130,14,4
CUST03475,Bitbucket,2023-05,10,25,143,14,2
CUST03476,Loom,2023-01,20,35,229,12,3
CUST03476,Loom,2023-02,14,24,81,12,4
CUST03476,Loom,2023-03,11,23,165,9,4
CUST03476,Loom,2023-04,17,31,162,10,2
CUST03476,Loom,2023-05,13,29,228,15,3
CUST03477,Trello,2023-01,3,7,37,5,0
CUST03477,Trello,2023-02,4,8,40,4,3
CUST03477,Trello,2023-03,4,9,28,7,0
CUST03477,Trello,2023-04,4,8,66,11,0
CUST03477,Trello,2023-05,5,9,63,15,3
CUST03478,Loom,2023-01,10,18,106,13,4
CUST03478,Loom,2023-02,8,20,146,8,6
CUST03478,Loom,2023-03,12,23,88,11,2
CUST03478,Loom,2023-04,12,26,216,17,2
CUST03478,Loom,2023-05,14,24,122,15,4
CUST03479,Confluence,2023-01,13,26,97,14,4
CUST03479,Confluence,2023-02,12,25,155,19,3
CUST03479,Confluence,2023-03,11,22,107,14,2
CUST03479,Confluence,2023-04,17,29,242,10,4
CUST03479,Confluence,2023-05,11,25,210,19,1
CUST03480,Jira,2023-01,8,13,57,11,2
CUST03480,Jira,2023-02,4,8,29,6,7
CUST03480,Jira,2023-03,4,8,49,5,7
CUST03480,Jira,2023-04,6,11,71,7,3
CUST03480,Jira,2023-05,6,10,38,13,3
CUST03481,Jira,2023-01,10,21,172,15,1
CUST03481,Jira,2023-02,10,19,87,9,2
CUST03481,Jira,2023-03,7,14,90,7,1
CUST03481,Jira,2023-04,12,20,78,16,2
CUST03481,Jira,2023-05,5,13,75,16,4
CUST03482,Loom,2023-01,4,9,30,7,3
CUST03482,Loom,2023-02,5,9,45,10,1
CUST03482,Loom,2023-03,4,7,50,11,2
CUST03482,Loom,2023-04,8,13,98,14,1
CUST03482,Loom,2023-05,4,9,57,10,1
CUST03483,Trello,2023-01,12,19,141,13,1
CUST03483,Trello,2023-02,10,22,146,15,1
CUST03483,Trello,2023-03,9,17,122,15,2
CUST03483,Trello,2023-04,10,18,97,17,4
CUST03483,Trello,2023-05,11,19,99,9,3
CUST03484,Trello,2023-01,9,17,65,9,5
CUST03484,Trello,2023-02,10,19,57,14,5
CUST03484,Trello,2023-03,12,20,108,7,4
CUST03484,Trello,2023-04,8,15,84,13,4
CUST03484,Trello,2023-05,10,22,75,7,3
CUST03485,Loom,2023-01,8,16,109,13,7
CUST03485,Loom,2023-02,8,18,142,8,7
CUST03485,Loom,2023-03,8,13,79,5,8
CUST03485,Loom,2023-04,10,17,69,13,7
CUST03485,Loom,2023-05,8,15,46,14,6
CUST03486,Bitbucket,2023-01,3,6,47,12,4
CUST03486,Bitbucket,2023-02,8,13,105,13,3
CUST03486,Bitbucket,2023-03,5,10,35,11,1
CUST03486,Bitbucket,2023-04,4,8,51,7,3
CUST03486,Bitbucket,2023-05,4,8,47,10,4
CUST03487,Loom,2023-01,7,14,85,13,2
CUST03487,Loom,2023-02,9,18,128,10,1
CUST03487,Loom,2023-03,6,12,41,14,2
CUST03487,Loom,2023-04,4,10,56,10,3
CUST03487,Loom,2023-05,9,16,55,10,3
CUST03488,Trello,2023-01,7,14,53,5,2
CUST03488,Trello,2023-02,6,14,96,12,1
CUST03488,Trello,2023-03,7,11,45,13,2
CUST03488,Trello,2023-04,5,11,78,12,1
CUST03488,Trello,2023-05,3,7,42,6,0
CUST03489,Jira,2023-01,14,28,152,9,3
CUST03489,Jira,2023-02,12,26,197,14,4
CUST03489,Jira,2023-03,11,18,131,9,4
CUST03489,Jira,2023-04,12,22,186,17,3
CUST03489,Jira,2023-05,18,30,155,18,3
CUST03490,Jira,2023-01,6,11,57,10,4
CUST03490,Jira,2023-02,6,11,46,6,5
CUST03490,Jira,2023-03,7,15,58,10,5
CUST03490,Jira,2023-04,5,9,73,9,3
CUST03490,Jira,2023-05,7,13,57,9,4
CUST03491,Confluence,2023-01,6,12,65,15,2
CUST03491,Confluence,2023-02,4,8,63,15,3
CUST03491,Confluence,2023-03,5,9,28,5,3
CUST03491,Confluence,2023-04,4,7,36,10,2
CUST03491,Confluence,2023-05,5,11,63,13,3
CUST03492,Bitbucket,2023-01,4,9,65,15,2
CUST03492,Bitbucket,2023-02,5,14,92,16,1
CUST03492,Bitbucket,2023-03,5,10,39,7,2
CUST03492,Bitbucket,2023-04,9,15,104,17,0
CUST03492,Bitbucket,2023-05,12,20,91,13,0
CUST03493,Trello,2023-01,8,16,56,8,2
CUST03493,Trello,2023-02,5,10,83,10,3
CUST03493,Trello,2023-03,3,7,36,13,2
CUST03493,Trello,2023-04,4,9,39,8,4
CUST03493,Trello,2023-05,7,13,54,8,5
CUST03494,Confluence,2023-01,6,11,67,11,1
CUST03494,Confluence,2023-02,6,11,59,12,2
CUST03494,Confluence,2023-03,7,12,101,9,0
CUST03494,Confluence,2023-04,4,10,59,8,3
CUST03494,Confluence,2023-05,9,14,98,15,0
CUST03495,Bitbucket,2023-01,9,17,112,17,3
CUST03495,Bitbucket,2023-02,13,23,162,8,4
CUST03495,Bitbucket,2023-03,10,18,65,15,4
CUST03495,Bitbucket,2023-04,9,21,71,12,1
CUST03495,Bitbucket,2023-05,10,22,160,18,1
CUST03496,Trello,2023-01,9,16,99,16,1
CUST03496,Trello,2023-02,3,8,58,13,4
CUST03496,Trello,2023-03,7,14,74,6,3
CUST03496,Trello,2023-04,5,10,38,7,4
CUST03496,Trello,2023-05,7,12,48,13,1
CUST03497,Jira,2023-01,9,20,138,11,3
CUST03497,Jira,2023-02,10,22,138,10,1
CUST03497,Jira,2023-03,13,26,196,17,2
CUST03497,Jira,2023-04,8,21,156,6,3
CUST03497,Jira,2023-05,11,23,143,10,4
CUST03498,Bitbucket,2023-01,8,15,94,5,3
CUST03498,Bitbucket,2023-02,6,12,83,16,3
CUST03498,Bitbucket,2023-03,10,20,61,6,4
CUST03498,Bitbucket,2023-04,10,18,111,6,2
CUST03498,Bitbucket,2023-05,10,16,56,10,3
CUST03499,Trello,2023-01,11,24,79,8,6
CUST03499,Trello,2023-02,10,26,184,10,8
